,ID,SN
536,z_5_flares_09_gal_104_alma.fits,6.95
537,z_7_flares_12_gal_004_alma.fits,3.45
538,z_5_flares_13_gal_138_alma.fits,3.63
539,z_6_flares_14_gal_054_alma.fits,11.59
540,z_5_flares_01_gal_070_alma.fits,4.57
541,z_6_flares_18_gal_020_alma.fits,3.34
542,z_6_flares_01_gal_016_alma.fits,3.32
543,z_6_flares_02_gal_038_alma.fits,3.79
544,z_5_flares_00_gal_049_alma.fits,4.19
545,z_6_flares_11_gal_084_alma.fits,4.97
546,z_6_flares_01_gal_063_alma.fits,4.38
547,z_5_flares_18_gal_024_alma.fits,5.31
548,z_5_flares_07_gal_025_alma.fits,7.76
549,z_5_flares_10_gal_052_alma.fits,6.83
550,z_6_flares_16_gal_013_alma.fits,4.32
551,z_5_flares_00_gal_017_alma.fits,13.18
552,z_5_flares_06_gal_147_alma.fits,3.43
553,z_6_flares_04_gal_100_alma.fits,8.17
554,z_7_flares_10_gal_000_alma.fits,3.86
555,z_5_flares_03_gal_032_alma.fits,13.39
556,z_7_flares_10_gal_039_alma.fits,4.08
557,z_5_flares_21_gal_016_alma.fits,5.8
558,z_5_flares_02_gal_087_alma.fits,5.94
559,z_8_flares_11_gal_010_alma.fits,2.89
560,z_5_flares_07_gal_174_alma.fits,12.19
561,z_6_flares_33_gal_001_alma.fits,8.3
562,z_7_flares_10_gal_015_alma.fits,5.76
563,z_5_flares_06_gal_047_alma.fits,12.45
564,z_5_flares_18_gal_033_alma.fits,6.77
565,z_5_flares_22_gal_027_alma.fits,15.57
566,z_5_flares_08_gal_103_alma.fits,9.95
567,z_6_flares_05_gal_003_alma.fits,5.16
568,z_5_flares_00_gal_192_alma.fits,10.94
569,z_9_flares_07_gal_000_alma.fits,3.47
570,z_5_flares_17_gal_096_alma.fits,11.82
571,z_6_flares_02_gal_061_alma.fits,11.2
572,z_6_flares_11_gal_098_alma.fits,5.63
573,z_7_flares_20_gal_007_alma.fits,4.11
574,z_8_flares_03_gal_010_alma.fits,2.78
575,z_5_flares_05_gal_126_alma.fits,3.95
576,z_5_flares_08_gal_058_alma.fits,10.78
577,z_9_flares_08_gal_007_alma.fits,3.59
578,z_6_flares_09_gal_066_alma.fits,11.11
579,z_5_flares_20_gal_039_alma.fits,3.93
580,z_5_flares_08_gal_193_alma.fits,7.33
581,z_5_flares_02_gal_151_alma.fits,14.54
582,z_8_flares_14_gal_015_alma.fits,4.1
583,z_5_flares_06_gal_114_alma.fits,7.75
584,z_5_flares_09_gal_144_alma.fits,3.17
585,z_5_flares_07_gal_170_alma.fits,6.95
586,z_7_flares_05_gal_037_alma.fits,2.91
587,z_5_flares_04_gal_034_alma.fits,4.68
588,z_5_flares_06_gal_003_alma.fits,12.3
589,z_6_flares_08_gal_031_alma.fits,3.6
590,z_5_flares_04_gal_066_alma.fits,12.55
591,z_7_flares_11_gal_032_alma.fits,4.58
592,z_5_flares_15_gal_062_alma.fits,3.95
593,z_6_flares_10_gal_074_alma.fits,3.94
594,z_7_flares_00_gal_013_alma.fits,4.4
595,z_6_flares_17_gal_054_alma.fits,8.51
596,z_5_flares_07_gal_075_alma.fits,12.92
597,z_5_flares_16_gal_051_alma.fits,4.21
598,z_6_flares_08_gal_102_alma.fits,4.14
599,z_6_flares_00_gal_035_alma.fits,4.68
600,z_8_flares_09_gal_001_alma.fits,3.25
601,z_5_flares_08_gal_153_alma.fits,5.89
602,z_5_flares_21_gal_015_alma.fits,8.69
603,z_5_flares_27_gal_000_alma.fits,3.46
604,z_5_flares_06_gal_099_alma.fits,6.74
605,z_5_flares_02_gal_062_alma.fits,7.71
606,z_5_flares_13_gal_013_alma.fits,4.26
607,z_5_flares_01_gal_165_alma.fits,4.54
608,z_5_flares_04_gal_078_alma.fits,8.65
609,z_5_flares_12_gal_061_alma.fits,5.86
610,z_6_flares_13_gal_067_alma.fits,5.57
611,z_5_flares_02_gal_118_alma.fits,15.18
612,z_6_flares_12_gal_001_alma.fits,5.82
613,z_5_flares_14_gal_128_alma.fits,10.68
614,z_7_flares_14_gal_047_alma.fits,4.71
615,z_5_flares_11_gal_185_alma.fits,13.18
616,z_8_flares_13_gal_011_alma.fits,4.88
617,z_6_flares_00_gal_041_alma.fits,13.41
618,z_7_flares_06_gal_027_alma.fits,4.82
619,z_5_flares_06_gal_151_alma.fits,3.97
620,z_7_flares_06_gal_013_alma.fits,3.67
621,z_5_flares_11_gal_050_alma.fits,5.34
622,z_5_flares_08_gal_151_alma.fits,14.87
623,z_5_flares_22_gal_017_alma.fits,3.59
624,z_6_flares_14_gal_091_alma.fits,9.22
625,z_5_flares_06_gal_136_alma.fits,10.79
626,z_5_flares_00_gal_147_alma.fits,3.65
627,z_6_flares_20_gal_019_alma.fits,14.99
628,z_6_flares_06_gal_017_alma.fits,3.17
629,z_5_flares_10_gal_056_alma.fits,10.66
630,z_5_flares_06_gal_071_alma.fits,6.02
631,z_5_flares_11_gal_036_alma.fits,3.74
632,z_6_flares_08_gal_100_alma.fits,3.59
633,z_6_flares_06_gal_063_alma.fits,12.33
634,z_5_flares_08_gal_177_alma.fits,14.79
635,z_5_flares_12_gal_150_alma.fits,7.31
636,z_8_flares_00_gal_022_alma.fits,3.93
637,z_5_flares_20_gal_004_alma.fits,5.45
638,z_6_flares_05_gal_021_alma.fits,6.71
639,z_7_flares_07_gal_026_alma.fits,3.54
640,z_5_flares_03_gal_153_alma.fits,6.49
641,z_8_flares_11_gal_013_alma.fits,5.5
642,z_5_flares_06_gal_030_alma.fits,6.16
643,z_6_flares_07_gal_071_alma.fits,5.71
644,z_9_flares_09_gal_003_alma.fits,2.75
645,z_5_flares_01_gal_169_alma.fits,5.76
646,z_5_flares_01_gal_104_alma.fits,14.3
647,z_6_flares_00_gal_040_alma.fits,3.99
648,z_5_flares_13_gal_009_alma.fits,9.6
649,z_5_flares_04_gal_136_alma.fits,5.58
650,z_5_flares_08_gal_005_alma.fits,4.76
651,z_5_flares_37_gal_010_alma.fits,13.26
652,z_5_flares_07_gal_041_alma.fits,7.94
653,z_5_flares_20_gal_001_alma.fits,5.47
654,z_6_flares_00_gal_080_alma.fits,9.19
655,z_5_flares_01_gal_043_alma.fits,6.4
656,z_7_flares_04_gal_019_alma.fits,3.32
657,z_5_flares_09_gal_069_alma.fits,7.22
658,z_9_flares_09_gal_000_alma.fits,3.05
659,z_6_flares_06_gal_041_alma.fits,5.48
660,z_6_flares_02_gal_047_alma.fits,6.88
661,z_5_flares_21_gal_033_alma.fits,5.06
662,z_7_flares_22_gal_001_alma.fits,5.02
663,z_5_flares_04_gal_032_alma.fits,14.45
664,z_5_flares_07_gal_011_alma.fits,6.85
665,z_8_flares_01_gal_003_alma.fits,3.19
666,z_6_flares_16_gal_036_alma.fits,9.4
667,z_5_flares_00_gal_168_alma.fits,14.19
668,z_7_flares_01_gal_029_alma.fits,4.79
669,z_5_flares_09_gal_033_alma.fits,15.6
670,z_5_flares_07_gal_084_alma.fits,4.95
671,z_8_flares_07_gal_015_alma.fits,3.18
672,z_5_flares_04_gal_122_alma.fits,9.48
673,z_5_flares_07_gal_115_alma.fits,14.44
674,z_5_flares_15_gal_013_alma.fits,4.55
675,z_6_flares_15_gal_017_alma.fits,4.29
676,z_7_flares_01_gal_013_alma.fits,3.87
677,z_5_flares_06_gal_129_alma.fits,6.45
678,z_7_flares_08_gal_030_alma.fits,4.11
679,z_10_flares_04_gal_001_alma.fits,2.63
680,z_5_flares_03_gal_010_alma.fits,3.52
681,z_5_flares_11_gal_200_alma.fits,5.73
682,z_5_flares_12_gal_074_alma.fits,4.16
683,z_5_flares_15_gal_185_alma.fits,8.04
684,z_6_flares_00_gal_049_alma.fits,10.33
685,z_5_flares_10_gal_010_alma.fits,3.08
686,z_5_flares_09_gal_084_alma.fits,14.97
687,z_6_flares_02_gal_030_alma.fits,5.87
688,z_5_flares_07_gal_030_alma.fits,9.25
689,z_5_flares_01_gal_139_alma.fits,5.84
690,z_5_flares_08_gal_094_alma.fits,8.38
691,z_5_flares_11_gal_135_alma.fits,7.74
692,z_5_flares_09_gal_105_alma.fits,11.45
693,z_5_flares_18_gal_043_alma.fits,7.67
694,z_5_flares_13_gal_174_alma.fits,6.71
695,z_6_flares_04_gal_041_alma.fits,4.83
696,z_5_flares_23_gal_018_alma.fits,4.56
697,z_5_flares_11_gal_189_alma.fits,8.43
698,z_5_flares_16_gal_032_alma.fits,5.67
699,z_6_flares_35_gal_002_alma.fits,4.28
700,z_5_flares_13_gal_163_alma.fits,2.85
701,z_5_flares_01_gal_079_alma.fits,3.9
702,z_5_flares_14_gal_137_alma.fits,6.26
703,z_5_flares_09_gal_008_alma.fits,7.14
704,z_5_flares_01_gal_054_alma.fits,6.66
705,z_5_flares_08_gal_134_alma.fits,3.56
706,z_5_flares_14_gal_136_alma.fits,6.63
707,z_5_flares_04_gal_202_alma.fits,15.51
708,z_5_flares_11_gal_120_alma.fits,14.71
709,z_7_flares_19_gal_006_alma.fits,3.9
710,z_5_flares_02_gal_078_alma.fits,4.08
711,z_7_flares_20_gal_008_alma.fits,4.96
712,z_5_flares_09_gal_159_alma.fits,11.3
713,z_5_flares_18_gal_015_alma.fits,3.82
714,z_5_flares_14_gal_036_alma.fits,8.01
715,z_5_flares_16_gal_041_alma.fits,12.51
716,z_6_flares_16_gal_035_alma.fits,11.63
717,z_6_flares_15_gal_025_alma.fits,3.93
718,z_5_flares_00_gal_031_alma.fits,9.31
719,z_5_flares_01_gal_024_alma.fits,6.56
720,z_6_flares_12_gal_018_alma.fits,13.54
721,z_6_flares_11_gal_063_alma.fits,4.55
722,z_5_flares_02_gal_187_alma.fits,15.98
723,z_5_flares_12_gal_049_alma.fits,7.07
724,z_5_flares_01_gal_064_alma.fits,9.35
725,z_5_flares_05_gal_064_alma.fits,7.79
726,z_6_flares_12_gal_006_alma.fits,3.04
727,z_6_flares_18_gal_005_alma.fits,11.76
728,z_5_flares_37_gal_013_alma.fits,5.54
729,z_8_flares_06_gal_010_alma.fits,3.09
730,z_5_flares_14_gal_054_alma.fits,6.22
731,z_5_flares_01_gal_033_alma.fits,2.87
732,z_5_flares_02_gal_084_alma.fits,4.86
733,z_5_flares_11_gal_170_alma.fits,13.4
734,z_7_flares_11_gal_014_alma.fits,4.15
735,z_5_flares_09_gal_172_alma.fits,5.82
736,z_10_flares_00_gal_000_alma.fits,2.91
737,z_6_flares_07_gal_019_alma.fits,4.02
738,z_6_flares_11_gal_066_alma.fits,5.3
739,z_6_flares_20_gal_007_alma.fits,3.68
740,z_5_flares_09_gal_054_alma.fits,5.74
741,z_5_flares_04_gal_161_alma.fits,3.61
742,z_7_flares_05_gal_006_alma.fits,9.14
743,z_7_flares_00_gal_021_alma.fits,3.62
744,z_5_flares_07_gal_148_alma.fits,9.4
745,z_6_flares_11_gal_008_alma.fits,6.25
746,z_5_flares_08_gal_212_alma.fits,8.88
747,z_5_flares_05_gal_144_alma.fits,9.57
748,z_6_flares_11_gal_028_alma.fits,3.45
749,z_5_flares_02_gal_000_alma.fits,11.96
750,z_5_flares_05_gal_174_alma.fits,5.67
751,z_5_flares_17_gal_116_alma.fits,15.11
752,z_6_flares_11_gal_006_alma.fits,3.4
753,z_6_flares_01_gal_013_alma.fits,5.91
754,z_5_flares_05_gal_112_alma.fits,7.33
755,z_7_flares_07_gal_028_alma.fits,4.48
756,z_5_flares_21_gal_038_alma.fits,10.53
757,z_5_flares_15_gal_098_alma.fits,10.8
758,z_7_flares_16_gal_007_alma.fits,4.45
759,z_5_flares_02_gal_143_alma.fits,4.77
760,z_5_flares_33_gal_003_alma.fits,8.51
761,z_5_flares_14_gal_124_alma.fits,7.62
762,z_6_flares_15_gal_032_alma.fits,4.87
763,z_9_flares_04_gal_005_alma.fits,4.66
764,z_5_flares_19_gal_041_alma.fits,10.12
765,z_5_flares_26_gal_002_alma.fits,5.85
766,z_5_flares_06_gal_072_alma.fits,8.83
767,z_5_flares_04_gal_065_alma.fits,7.23
768,z_6_flares_13_gal_035_alma.fits,4.29
769,z_6_flares_08_gal_121_alma.fits,5.93
770,z_5_flares_04_gal_120_alma.fits,5.64
771,z_5_flares_05_gal_098_alma.fits,7.57
772,z_6_flares_00_gal_039_alma.fits,4.14
773,z_9_flares_05_gal_002_alma.fits,2.6
774,z_7_flares_14_gal_021_alma.fits,3.66
775,z_5_flares_04_gal_142_alma.fits,8.85
776,z_6_flares_09_gal_079_alma.fits,4.58
777,z_5_flares_10_gal_127_alma.fits,12.94
778,z_5_flares_17_gal_027_alma.fits,8.16
779,z_6_flares_01_gal_045_alma.fits,3.83
780,z_6_flares_00_gal_019_alma.fits,6.25
781,z_5_flares_17_gal_075_alma.fits,13.82
782,z_6_flares_15_gal_070_alma.fits,3.95
783,z_5_flares_02_gal_147_alma.fits,8.38
784,z_6_flares_04_gal_002_alma.fits,3.12
785,z_5_flares_00_gal_079_alma.fits,5.15
786,z_6_flares_07_gal_009_alma.fits,3.89
787,z_7_flares_07_gal_049_alma.fits,4.51
788,z_5_flares_09_gal_149_alma.fits,7.82
789,z_7_flares_06_gal_041_alma.fits,3.55
790,z_5_flares_11_gal_188_alma.fits,3.69
791,z_5_flares_08_gal_056_alma.fits,13.64
792,z_7_flares_14_gal_002_alma.fits,3.37
793,z_5_flares_02_gal_094_alma.fits,5.15
794,z_6_flares_07_gal_053_alma.fits,3.43
795,z_5_flares_07_gal_081_alma.fits,12.93
796,z_6_flares_17_gal_023_alma.fits,5.13
797,z_5_flares_11_gal_088_alma.fits,5.64
798,z_5_flares_18_gal_089_alma.fits,12.37
799,z_8_flares_08_gal_008_alma.fits,5.09
800,z_6_flares_10_gal_005_alma.fits,10.96
801,z_5_flares_11_gal_044_alma.fits,14.83
802,z_5_flares_14_gal_025_alma.fits,5.14
803,z_8_flares_09_gal_017_alma.fits,3.16
804,z_5_flares_00_gal_016_alma.fits,3.66
805,z_6_flares_16_gal_015_alma.fits,3.97
806,z_5_flares_01_gal_121_alma.fits,7.0
807,z_5_flares_04_gal_083_alma.fits,8.8
808,z_6_flares_16_gal_022_alma.fits,8.5
809,z_5_flares_10_gal_042_alma.fits,4.32
810,z_7_flares_12_gal_005_alma.fits,5.48
811,z_5_flares_15_gal_105_alma.fits,6.75
812,z_6_flares_18_gal_016_alma.fits,4.73
813,z_5_flares_09_gal_098_alma.fits,14.1
814,z_5_flares_02_gal_033_alma.fits,4.59
815,z_6_flares_34_gal_001_alma.fits,3.66
816,z_5_flares_08_gal_090_alma.fits,5.08
817,z_5_flares_12_gal_076_alma.fits,5.6
818,z_5_flares_10_gal_098_alma.fits,8.52
819,z_6_flares_12_gal_074_alma.fits,6.11
820,z_5_flares_15_gal_068_alma.fits,7.84
821,z_5_flares_11_gal_157_alma.fits,6.56
822,z_5_flares_05_gal_097_alma.fits,6.07
823,z_5_flares_09_gal_106_alma.fits,8.86
824,z_6_flares_12_gal_059_alma.fits,7.96
825,z_5_flares_08_gal_143_alma.fits,3.22
826,z_7_flares_06_gal_025_alma.fits,4.18
827,z_5_flares_18_gal_045_alma.fits,5.65
828,z_5_flares_07_gal_176_alma.fits,7.31
829,z_7_flares_02_gal_029_alma.fits,7.08
830,z_5_flares_00_gal_048_alma.fits,6.25
831,z_5_flares_11_gal_011_alma.fits,11.56
832,z_6_flares_02_gal_027_alma.fits,3.09
833,z_7_flares_10_gal_016_alma.fits,3.37
834,z_6_flares_07_gal_049_alma.fits,4.77
835,z_7_flares_04_gal_044_alma.fits,4.01
836,z_6_flares_19_gal_018_alma.fits,3.64
837,z_9_flares_10_gal_005_alma.fits,3.55
838,z_5_flares_02_gal_035_alma.fits,14.51
839,z_5_flares_09_gal_199_alma.fits,7.38
840,z_6_flares_03_gal_079_alma.fits,5.54
841,z_6_flares_22_gal_007_alma.fits,13.1
842,z_6_flares_08_gal_059_alma.fits,7.42
843,z_7_flares_37_gal_002_alma.fits,3.16
844,z_6_flares_09_gal_032_alma.fits,4.07
845,z_5_flares_00_gal_151_alma.fits,15.83
846,z_5_flares_00_gal_198_alma.fits,15.89
847,z_5_flares_06_gal_074_alma.fits,5.8
848,z_5_flares_12_gal_127_alma.fits,14.05
849,z_5_flares_16_gal_030_alma.fits,10.09
850,z_5_flares_00_gal_033_alma.fits,5.43
851,z_5_flares_11_gal_093_alma.fits,5.18
852,z_8_flares_12_gal_006_alma.fits,4.23
853,z_5_flares_15_gal_067_alma.fits,4.02
854,z_7_flares_17_gal_013_alma.fits,3.26
855,z_5_flares_04_gal_035_alma.fits,10.83
856,z_8_flares_01_gal_005_alma.fits,3.5
857,z_5_flares_18_gal_062_alma.fits,8.97
858,z_5_flares_04_gal_105_alma.fits,5.44
859,z_5_flares_03_gal_168_alma.fits,7.35
860,z_5_flares_11_gal_180_alma.fits,8.74
861,z_5_flares_10_gal_093_alma.fits,11.44
862,z_5_flares_03_gal_083_alma.fits,7.36
863,z_9_flares_09_gal_006_alma.fits,5.07
864,z_7_flares_11_gal_025_alma.fits,4.03
865,z_5_flares_07_gal_110_alma.fits,4.36
866,z_5_flares_16_gal_068_alma.fits,11.19
867,z_5_flares_07_gal_092_alma.fits,3.15
868,z_5_flares_09_gal_060_alma.fits,10.13
869,z_7_flares_09_gal_012_alma.fits,3.13
870,z_7_flares_34_gal_000_alma.fits,3.85
871,z_5_flares_14_gal_044_alma.fits,4.19
872,z_5_flares_10_gal_123_alma.fits,8.12
873,z_6_flares_02_gal_016_alma.fits,4.29
874,z_5_flares_09_gal_046_alma.fits,3.77
875,z_5_flares_07_gal_046_alma.fits,15.65
876,z_6_flares_23_gal_003_alma.fits,3.08
877,z_6_flares_06_gal_024_alma.fits,3.53
878,z_8_flares_00_gal_015_alma.fits,3.66
879,z_6_flares_17_gal_017_alma.fits,3.13
880,z_5_flares_09_gal_019_alma.fits,4.49
881,z_5_flares_15_gal_112_alma.fits,9.11
882,z_6_flares_05_gal_051_alma.fits,3.86
883,z_5_flares_17_gal_007_alma.fits,3.78
884,z_5_flares_03_gal_033_alma.fits,13.41
885,z_6_flares_12_gal_061_alma.fits,3.17
886,z_5_flares_08_gal_217_alma.fits,14.88
887,z_7_flares_04_gal_027_alma.fits,3.56
888,z_7_flares_04_gal_014_alma.fits,4.06
889,z_6_flares_08_gal_068_alma.fits,5.03
890,z_5_flares_03_gal_068_alma.fits,6.55
891,z_6_flares_35_gal_004_alma.fits,4.46
892,z_5_flares_17_gal_018_alma.fits,4.68
893,z_5_flares_21_gal_021_alma.fits,10.58
894,z_5_flares_22_gal_006_alma.fits,4.53
895,z_5_flares_07_gal_095_alma.fits,5.06
896,z_6_flares_14_gal_030_alma.fits,3.06
897,z_5_flares_13_gal_008_alma.fits,4.92
898,z_6_flares_04_gal_086_alma.fits,4.28
899,z_5_flares_11_gal_168_alma.fits,8.76
900,z_6_flares_15_gal_005_alma.fits,9.87
901,z_6_flares_14_gal_027_alma.fits,3.72
902,z_5_flares_00_gal_108_alma.fits,4.42
903,z_8_flares_12_gal_000_alma.fits,3.78
904,z_5_flares_05_gal_021_alma.fits,9.06
905,z_6_flares_14_gal_044_alma.fits,4.21
906,z_5_flares_16_gal_086_alma.fits,2.86
907,z_5_flares_09_gal_051_alma.fits,3.28
908,z_7_flares_16_gal_009_alma.fits,3.85
909,z_5_flares_13_gal_158_alma.fits,8.48
910,z_6_flares_33_gal_003_alma.fits,3.77
911,z_7_flares_06_gal_028_alma.fits,8.1
912,z_5_flares_16_gal_062_alma.fits,9.09
913,z_9_flares_21_gal_001_alma.fits,2.96
914,z_5_flares_02_gal_024_alma.fits,3.59
915,z_6_flares_02_gal_032_alma.fits,4.57
916,z_6_flares_06_gal_026_alma.fits,4.03
917,z_5_flares_08_gal_092_alma.fits,6.09
918,z_9_flares_11_gal_003_alma.fits,3.33
919,z_6_flares_17_gal_031_alma.fits,3.74
920,z_5_flares_00_gal_077_alma.fits,7.96
921,z_7_flares_05_gal_008_alma.fits,4.05
922,z_7_flares_09_gal_006_alma.fits,9.38
923,z_5_flares_08_gal_219_alma.fits,6.54
924,z_6_flares_10_gal_052_alma.fits,4.04
925,z_5_flares_02_gal_073_alma.fits,14.05
926,z_6_flares_12_gal_000_alma.fits,10.98
927,z_6_flares_01_gal_020_alma.fits,3.74
928,z_5_flares_14_gal_152_alma.fits,11.33
929,z_5_flares_09_gal_137_alma.fits,12.15
930,z_7_flares_08_gal_032_alma.fits,3.39
931,z_5_flares_14_gal_151_alma.fits,4.29
932,z_5_flares_20_gal_010_alma.fits,12.68
933,z_5_flares_07_gal_147_alma.fits,6.63
934,z_5_flares_04_gal_071_alma.fits,4.08
935,z_6_flares_11_gal_101_alma.fits,5.08
936,z_5_flares_15_gal_169_alma.fits,4.26
937,z_6_flares_36_gal_004_alma.fits,4.04
938,z_6_flares_02_gal_067_alma.fits,9.28
939,z_5_flares_10_gal_013_alma.fits,3.2
940,z_5_flares_01_gal_073_alma.fits,6.1
941,z_5_flares_04_gal_158_alma.fits,13.24
942,z_5_flares_16_gal_039_alma.fits,10.56
943,z_5_flares_10_gal_057_alma.fits,4.28
944,z_5_flares_14_gal_026_alma.fits,6.35
945,z_5_flares_04_gal_046_alma.fits,7.03
946,z_5_flares_08_gal_079_alma.fits,6.42
947,z_6_flares_06_gal_033_alma.fits,3.86
948,z_6_flares_01_gal_060_alma.fits,5.71
949,z_6_flares_09_gal_053_alma.fits,5.71
950,z_6_flares_16_gal_033_alma.fits,8.61
951,z_6_flares_14_gal_047_alma.fits,5.12
952,z_6_flares_04_gal_039_alma.fits,3.75
953,z_6_flares_08_gal_050_alma.fits,2.9
954,z_6_flares_03_gal_062_alma.fits,6.98
955,z_5_flares_06_gal_113_alma.fits,5.28
956,z_5_flares_18_gal_028_alma.fits,12.16
957,z_6_flares_12_gal_070_alma.fits,3.99
958,z_5_flares_04_gal_175_alma.fits,8.35
959,z_7_flares_05_gal_026_alma.fits,4.04
960,z_5_flares_25_gal_008_alma.fits,5.22
961,z_5_flares_15_gal_168_alma.fits,11.43
962,z_6_flares_12_gal_014_alma.fits,5.0
963,z_6_flares_08_gal_119_alma.fits,5.37
964,z_5_flares_07_gal_186_alma.fits,15.97
965,z_5_flares_09_gal_021_alma.fits,8.34
966,z_7_flares_13_gal_031_alma.fits,3.24
967,z_7_flares_13_gal_030_alma.fits,4.54
968,z_6_flares_07_gal_004_alma.fits,4.54
969,z_6_flares_17_gal_001_alma.fits,3.45
970,z_5_flares_11_gal_007_alma.fits,4.98
971,z_6_flares_14_gal_049_alma.fits,6.06
972,z_6_flares_09_gal_046_alma.fits,5.8
973,z_5_flares_01_gal_017_alma.fits,4.69
974,z_6_flares_10_gal_037_alma.fits,2.63
975,z_5_flares_23_gal_026_alma.fits,3.93
976,z_5_flares_02_gal_131_alma.fits,9.88
977,z_5_flares_11_gal_104_alma.fits,9.35
978,z_5_flares_17_gal_041_alma.fits,4.46
979,z_5_flares_17_gal_112_alma.fits,14.09
980,z_6_flares_21_gal_013_alma.fits,4.29
981,z_5_flares_00_gal_003_alma.fits,13.27
982,z_5_flares_01_gal_159_alma.fits,8.02
983,z_5_flares_17_gal_111_alma.fits,6.67
984,z_7_flares_11_gal_026_alma.fits,5.42
985,z_5_flares_15_gal_070_alma.fits,4.66
986,z_7_flares_06_gal_000_alma.fits,7.08
987,z_6_flares_10_gal_022_alma.fits,11.73
988,z_6_flares_11_gal_013_alma.fits,5.31
989,z_5_flares_19_gal_007_alma.fits,5.28
990,z_6_flares_08_gal_014_alma.fits,10.41
991,z_7_flares_29_gal_000_alma.fits,3.65
992,z_6_flares_02_gal_006_alma.fits,8.33
993,z_6_flares_09_gal_059_alma.fits,11.19
994,z_5_flares_12_gal_139_alma.fits,6.74
995,z_6_flares_09_gal_054_alma.fits,9.5
996,z_7_flares_14_gal_006_alma.fits,4.1
997,z_5_flares_04_gal_023_alma.fits,15.08
998,z_8_flares_02_gal_014_alma.fits,3.5
999,z_5_flares_00_gal_193_alma.fits,14.85
1000,z_6_flares_13_gal_091_alma.fits,7.36
1001,z_8_flares_03_gal_011_alma.fits,2.66
1002,z_5_flares_07_gal_087_alma.fits,5.21
1003,z_5_flares_15_gal_160_alma.fits,7.09
1004,z_6_flares_13_gal_030_alma.fits,5.82
1005,z_7_flares_01_gal_025_alma.fits,5.17
1006,z_5_flares_05_gal_096_alma.fits,12.95
1007,z_5_flares_03_gal_143_alma.fits,11.24
1008,z_5_flares_05_gal_067_alma.fits,5.2
1009,z_5_flares_09_gal_020_alma.fits,12.51
1010,z_5_flares_09_gal_163_alma.fits,12.5
1011,z_5_flares_07_gal_049_alma.fits,4.86
1012,z_5_flares_04_gal_036_alma.fits,2.99
1013,z_5_flares_16_gal_011_alma.fits,13.7
1014,z_5_flares_13_gal_038_alma.fits,6.02
1015,z_5_flares_05_gal_050_alma.fits,4.97
1016,z_6_flares_01_gal_029_alma.fits,6.86
1017,z_5_flares_15_gal_148_alma.fits,3.59
1018,z_7_flares_05_gal_032_alma.fits,3.2
1019,z_5_flares_11_gal_047_alma.fits,3.96
1020,z_5_flares_07_gal_067_alma.fits,6.33
1021,z_6_flares_17_gal_039_alma.fits,3.94
1022,z_6_flares_05_gal_017_alma.fits,3.29
1023,z_9_flares_04_gal_006_alma.fits,4.25
1024,z_6_flares_19_gal_002_alma.fits,3.88
1025,z_7_flares_07_gal_041_alma.fits,3.36
1026,z_7_flares_02_gal_017_alma.fits,4.14
1027,z_5_flares_22_gal_021_alma.fits,9.43
1028,z_9_flares_03_gal_001_alma.fits,2.9
1029,z_6_flares_04_gal_087_alma.fits,4.03
1030,z_5_flares_02_gal_029_alma.fits,8.78
1031,z_6_flares_13_gal_006_alma.fits,3.88
1032,z_5_flares_20_gal_037_alma.fits,8.59
1033,z_6_flares_23_gal_001_alma.fits,4.39
1034,z_5_flares_07_gal_019_alma.fits,12.11
1035,z_6_flares_11_gal_037_alma.fits,11.41
1036,z_5_flares_19_gal_047_alma.fits,7.26
1037,z_5_flares_15_gal_155_alma.fits,11.25
1038,z_6_flares_21_gal_009_alma.fits,7.61
1039,z_5_flares_00_gal_161_alma.fits,14.29
1040,z_5_flares_00_gal_200_alma.fits,15.42
1041,z_6_flares_17_gal_038_alma.fits,3.96
1042,z_6_flares_14_gal_033_alma.fits,9.15
1043,z_7_flares_09_gal_030_alma.fits,6.28
1044,z_5_flares_00_gal_013_alma.fits,4.23
1045,z_5_flares_05_gal_123_alma.fits,7.09
1046,z_5_flares_05_gal_124_alma.fits,6.19
1047,z_5_flares_11_gal_033_alma.fits,3.79
1048,z_5_flares_14_gal_050_alma.fits,14.79
1049,z_5_flares_03_gal_075_alma.fits,7.78
1050,z_5_flares_01_gal_001_alma.fits,6.05
1051,z_7_flares_15_gal_021_alma.fits,6.77
1052,z_5_flares_09_gal_004_alma.fits,7.0
1053,z_5_flares_02_gal_192_alma.fits,11.63
1054,z_5_flares_02_gal_001_alma.fits,4.57
1055,z_5_flares_00_gal_209_alma.fits,6.63
1056,z_6_flares_13_gal_074_alma.fits,3.78
1057,z_5_flares_13_gal_021_alma.fits,7.65
1058,z_5_flares_17_gal_009_alma.fits,9.66
1059,z_8_flares_08_gal_020_alma.fits,3.22
1060,z_6_flares_08_gal_112_alma.fits,3.87
1061,z_5_flares_02_gal_100_alma.fits,5.98
1062,z_5_flares_17_gal_000_alma.fits,15.84
1063,z_6_flares_05_gal_054_alma.fits,3.86
1064,z_5_flares_04_gal_156_alma.fits,7.5
1065,z_5_flares_07_gal_027_alma.fits,7.62
1066,z_5_flares_10_gal_040_alma.fits,5.92
1067,z_5_flares_17_gal_099_alma.fits,4.47
1068,z_7_flares_08_gal_038_alma.fits,3.58
1069,z_5_flares_07_gal_189_alma.fits,8.29
1070,z_6_flares_16_gal_056_alma.fits,4.26
