,ID,Redshift,Lum 156um,HLR 156um
3208,z_5/flares_08/gal_170,5,4.337071468885682e+31,2.959926584593583
3209,z_5/flares_08/gal_091,5,4.737512661713168e+31,2.3490461443038657
3210,z_5/flares_08/gal_111,5,3.041961141603308e+31,6.751397734963126
3211,z_5/flares_08/gal_003,5,1.3609306886991993e+32,1.659343010672122
3212,z_5/flares_08/gal_070,5,6.438462554053041e+31,2.0353567950635174
3213,z_5/flares_08/gal_033,5,4.4309912134021955e+31,1.3464680654827368
3214,z_5/flares_08/gal_152,5,3.3276820095879536e+31,2.5584716970758508
3215,z_5/flares_08/gal_040,5,2.8748079889060465e+32,2.3787394868059595
3216,z_5/flares_08/gal_189,5,8.334235738394897e+30,14.260812985574931
3217,z_5/flares_08/gal_118,5,9.482872481082877e+31,2.6943609319887982
3218,z_5/flares_08/gal_031,5,1.1000608892011708e+31,5.129388492860826
3219,z_5/flares_08/gal_109,5,5.3357845044074e+31,1.6613914473108415
3220,z_5/flares_08/gal_141,5,9.843763811863955e+31,1.5185846837391144
3221,z_5/flares_08/gal_051,5,6.025035238790294e+30,28.760220781530794
3222,z_5/flares_08/gal_120,5,2.1231887409374917e+31,4.131648108465976
3223,z_5/flares_08/gal_021,5,7.119097691674651e+31,1.0812601089819154
3224,z_5/flares_08/gal_157,5,3.990892697127854e+30,22.70259255978916
3225,z_5/flares_08/gal_182,5,2.6378613210804996e+31,2.3194357373114194
3226,z_5/flares_08/gal_133,5,4.019079696360343e+31,2.086495122340346
3227,z_5/flares_08/gal_138,5,8.743171501402986e+31,1.8191437975722797
3228,z_5/flares_08/gal_161,5,7.96353907826353e+31,2.472710733481316
3229,z_5/flares_08/gal_102,5,3.3391661119479865e+32,2.58447948717117
3230,z_5/flares_08/gal_007,5,2.5609454773440078e+32,2.3111922658540243
3231,z_5/flares_08/gal_156,5,4.234456491696656e+31,1.1782740110084664
3232,z_5/flares_08/gal_112,5,3.8525451819249595e+31,1.5766646977569145
3233,z_5/flares_08/gal_030,5,1.5536142212790131e+32,1.9535253572601816
3234,z_5/flares_08/gal_010,5,6.3741728804909095e+31,1.5985581316633808
3235,z_5/flares_08/gal_062,5,1.368001745281147e+32,1.288078357310238
3236,z_5/flares_08/gal_066,5,1.6989264587051974e+32,1.8934955531523665
3237,z_5/flares_08/gal_168,5,6.416778209054157e+31,0.8404993677857611
3238,z_5/flares_08/gal_121,5,5.431491122230399e+31,1.1419205077330086
3239,z_5/flares_08/gal_211,5,4.0816403227132775e+31,2.573210340222544
3240,z_5/flares_08/gal_149,5,1.0093404049834165e+31,3.741501330053082
3241,z_5/flares_08/gal_085,5,1.8864715170446492e+32,2.336200180819566
3242,z_5/flares_08/gal_012,5,5.3152960297091685e+31,37.905325766845685
3243,z_5/flares_08/gal_184,5,2.9375056908189913e+31,1.5460224671029765
3244,z_5/flares_08/gal_218,5,3.2084851788572392e+31,1.1324746812996862
3245,z_5/flares_08/gal_074,5,4.304482821115089e+31,2.7123700630023997
3246,z_5/flares_08/gal_198,5,1.742197038638622e+31,1.053426699561902
3247,z_5/flares_08/gal_059,5,1.7796829892608272e+32,0.9453759354589524
3248,z_5/flares_08/gal_210,5,8.73217167286657e+30,8.74344841816427
3249,z_5/flares_08/gal_099,5,9.265005482132587e+31,1.1668598380173238
3250,z_5/flares_08/gal_104,5,2.0015388511143654e+32,2.3189715439676366
3251,z_5/flares_08/gal_126,5,1.4795179585205171e+32,2.3804192986405
3252,z_5/flares_08/gal_086,5,1.2847379571267893e+31,13.71183510173251
3253,z_5/flares_08/gal_190,5,1.3059093186473644e+31,2.89129339927456
3254,z_5/flares_08/gal_000,5,3.6698154526918624e+32,2.6552777798587255
3255,z_5/flares_08/gal_192,5,8.432740926600541e+30,13.688296174332143
3256,z_5/flares_08/gal_113,5,1.0672753085855482e+32,1.7625658897321506
3257,z_5/flares_08/gal_023,5,1.0853771649797162e+32,1.7536970766510884
3258,z_5/flares_08/gal_202,5,2.9908630578513826e+31,1.0646198367228563
3259,z_5/flares_08/gal_159,5,5.399138417427527e+30,12.59016200976216
3260,z_5/flares_08/gal_197,5,2.488248318516929e+31,2.517553373190946
3261,z_5/flares_08/gal_020,5,7.044126647077715e+31,0.7108318689359624
3262,z_5/flares_08/gal_075,5,1.6818775516291048e+32,1.8170663771856914
3263,z_5/flares_08/gal_060,5,9.90016036552189e+31,1.1863603457232614
3264,z_5/flares_08/gal_151,5,6.525526061895086e+30,12.647476926664078
3265,z_5/flares_08/gal_032,5,1.122824838654609e+32,1.5148902373472806
3266,z_5/flares_08/gal_185,5,2.105152223415022e+31,1.7065545238162954
3267,z_5/flares_08/gal_088,5,1.8250706777086608e+32,2.1858104864899537
3268,z_5/flares_08/gal_084,5,2.468298805490552e+32,2.414925650493532
3269,z_5/flares_08/gal_119,5,3.0305050083046913e+31,2.1910557124146206
3270,z_5/flares_08/gal_180,5,3.324405583059128e+31,2.9682469353479224
3271,z_5/flares_08/gal_122,5,5.903582435314808e+31,1.1593224120066659
3272,z_5/flares_08/gal_044,5,1.4538454074612133e+32,1.7135522963383507
3273,z_5/flares_08/gal_095,5,1.2109134550111475e+32,2.2694591120186134
3274,z_5/flares_08/gal_175,5,8.997872608052552e+30,8.39291946455667
3275,z_5/flares_08/gal_187,5,1.249941718050683e+31,19.133965258425796
3276,z_5/flares_08/gal_035,5,1.3033395736405178e+32,1.531706452747493
3277,z_5/flares_08/gal_217,5,1.070433872865032e+31,4.379854956350365
3278,z_5/flares_08/gal_093,5,2.1298616071953653e+31,1.5611313347395113
3279,z_5/flares_08/gal_077,5,3.514988313337393e+30,29.232363594175588
3280,z_5/flares_08/gal_063,5,2.86829393025385e+30,97.83890428963701
3281,z_5/flares_08/gal_028,5,2.042041373347408e+32,2.1267150001246358
3282,z_5/flares_08/gal_173,5,7.012750051391394e+31,1.7434324810620732
3283,z_5/flares_08/gal_027,5,1.628862996729546e+32,2.132439199733417
3284,z_5/flares_08/gal_132,5,2.123101568682082e+31,1.5015839437503136
3285,z_5/flares_08/gal_036,5,9.48382788589144e+31,1.5221803567450707
3286,z_5/flares_08/gal_101,5,9.206590576099492e+30,16.936194308887234
3287,z_5/flares_08/gal_045,5,1.3337480751284748e+32,1.9888459820855262
3288,z_5/flares_34/gal_005,5,8.551058852577741e+30,23.34474559633105
3289,z_5/flares_34/gal_004,5,7.26001602867591e+30,22.515940018561253
3290,z_5/flares_34/gal_001,5,4.900744294048607e+31,2.049854491134929
3291,z_5/flares_34/gal_009,5,2.904687782170253e+31,2.5966392121342334
3292,z_5/flares_34/gal_008,5,1.048480182945238e+32,1.520401576536405
3293,z_5/flares_34/gal_006,5,5.210222839185673e+31,2.3041333380072704
3294,z_5/flares_34/gal_002,5,6.937818974902663e+31,2.0192714639529488
3295,z_5/flares_34/gal_003,5,8.93184726262053e+31,1.5877245453958881
3296,z_5/flares_34/gal_007,5,1.8231742061687882e+32,1.33934764282445
3297,z_5/flares_34/gal_010,5,3.290201399851669e+31,1.2758335269790912
3298,z_5/flares_34/gal_000,5,7.164325037490681e+31,1.3005471859173412
3299,z_5/flares_07/gal_177,5,5.257855697766499e+31,1.7001230760492931
3300,z_5/flares_07/gal_160,5,6.502153767229874e+30,22.55659708932684
3301,z_5/flares_07/gal_158,5,3.9235434628482553e+31,1.455858561040268
3302,z_5/flares_07/gal_139,5,2.129558080006348e+31,2.2708119933851227
3303,z_5/flares_07/gal_166,5,3.7747069107183034e+31,2.176184543195144
3304,z_5/flares_07/gal_056,5,1.3208719828396416e+32,1.3995273000472377
3305,z_5/flares_07/gal_094,5,5.563070097052773e+31,1.1926636952279008
3306,z_5/flares_07/gal_179,5,8.492332177114791e+31,1.7639946117819072
3307,z_5/flares_07/gal_039,5,1.6885175242990293e+32,2.213094252944732
3308,z_5/flares_07/gal_178,5,3.9678392882879826e+31,1.051216645315261
3309,z_5/flares_07/gal_183,5,1.3435100444772799e+31,2.3627963009091886
3310,z_5/flares_07/gal_049,5,2.5525103125549182e+31,3.630957049662939
3311,z_5/flares_07/gal_194,5,3.4616054538640726e+31,2.3878791595148154
3312,z_5/flares_07/gal_042,5,1.7682461783877508e+32,2.149357482787834
3313,z_5/flares_07/gal_013,5,9.067311223465017e+30,20.238645242211156
3314,z_5/flares_07/gal_174,5,1.2659721358890182e+31,4.72476824924184
3315,z_5/flares_07/gal_037,5,6.216312176559041e+31,1.017256693566265
3316,z_5/flares_07/gal_171,5,6.25431762046249e+31,1.3828328415072189
3317,z_5/flares_07/gal_181,5,2.104754425521633e+31,2.2385079161737864
3318,z_5/flares_07/gal_083,5,9.312349259280802e+31,2.193807213611219
3319,z_5/flares_07/gal_061,5,2.034751881231357e+31,1.3890557293882104
3320,z_5/flares_07/gal_055,5,2.568124175988089e+32,2.4876349832069433
3321,z_5/flares_07/gal_005,5,2.1968048982519723e+32,1.6290710824967776
3322,z_5/flares_07/gal_196,5,1.8112441242807577e+31,2.4430806278861006
3323,z_5/flares_07/gal_069,5,2.4965756976716827e+31,2.278158599806815
3324,z_5/flares_07/gal_117,5,2.0275819452773484e+32,1.807543029741041
3325,z_5/flares_07/gal_154,5,1.1239918617105435e+31,8.651705331042834
3326,z_5/flares_07/gal_108,5,6.34123647452512e+30,15.71423457296654
3327,z_5/flares_07/gal_169,5,3.4873167837751806e+31,1.394748874572816
3328,z_5/flares_07/gal_053,5,2.712345834180942e+31,1.2125603612793048
3329,z_5/flares_07/gal_004,5,3.632332779105173e+32,2.5143445442741363
3330,z_5/flares_07/gal_103,5,1.932922794348242e+31,2.471881437061373
3331,z_5/flares_07/gal_092,5,4.349728417350881e+31,0.923149014908805
3332,z_5/flares_07/gal_024,5,5.055307571624213e+31,2.0192610202504464
3333,z_5/flares_07/gal_193,5,9.413015614720392e+30,11.45640147946929
3334,z_5/flares_07/gal_195,5,5.157902399651101e+30,15.802950329174708
3335,z_5/flares_07/gal_048,5,3.0710930409449034e+32,2.150403497605832
3336,z_5/flares_07/gal_106,5,4.784019000152724e+31,2.9303780558904835
3337,z_5/flares_07/gal_186,5,8.826591701900115e+30,9.214752410621925
3338,z_5/flares_07/gal_097,5,1.1571375643611946e+31,19.66450722763588
3339,z_5/flares_07/gal_079,5,6.432732165123363e+31,1.481056241686601
3340,z_5/flares_07/gal_014,5,5.457527671893834e+31,2.03273965232858
3341,z_5/flares_07/gal_022,5,8.971628741325635e+30,10.819527425161867
3342,z_5/flares_07/gal_136,5,7.604084758064545e+31,2.970304261671641
3343,z_5/flares_07/gal_029,5,1.1073351233010803e+31,1.9360439046748488
3344,z_5/flares_07/gal_017,5,3.7014184497766383e+31,1.0549055769481233
3345,z_5/flares_07/gal_098,5,2.3600305173050113e+31,3.153609512468271
3346,z_5/flares_07/gal_058,5,4.573021369947656e+31,3.793431520708932
3347,z_5/flares_07/gal_123,5,6.851681023208356e+31,0.8823154330521065
3348,z_5/flares_07/gal_105,5,9.003469009421003e+31,0.9900754122376215
3349,z_5/flares_07/gal_150,5,2.673374126624706e+31,1.393221196716148
3350,z_5/flares_07/gal_038,5,6.838716619657977e+31,1.230940184811362
3351,z_5/flares_07/gal_011,5,7.028775752882888e+31,2.069559361665965
3352,z_5/flares_07/gal_164,5,1.055823313636015e+32,1.9216556783951309
3353,z_5/flares_07/gal_163,5,5.582992937953294e+31,1.605283624522294
3354,z_5/flares_07/gal_068,5,1.6749081214340198e+32,1.0467621801866178
3355,z_5/flares_07/gal_082,5,7.382701610079483e+30,19.6256961361832
3356,z_5/flares_07/gal_018,5,3.0788518562325874e+32,1.7969049606174252
3357,z_5/flares_07/gal_073,5,1.1507823486095081e+32,1.2180271666338767
3358,z_5/flares_07/gal_001,5,6.225562380400385e+31,80.60650088740299
3359,z_5/flares_07/gal_144,5,2.776788787818966e+31,3.213218856613442
3360,z_5/flares_07/gal_199,5,2.2290954051839997e+31,0.9083042018499852
3361,z_5/flares_07/gal_034,5,7.420315156907052e+31,2.1811834613449665
3362,z_5/flares_07/gal_142,5,8.240612941871237e+31,1.3564842075362464
3363,z_5/flares_07/gal_143,5,1.345404832633082e+31,9.666992486462666
3364,z_5/flares_07/gal_140,5,3.259537490594683e+31,5.112299918508654
3365,z_5/flares_07/gal_147,5,1.1546541988519159e+32,2.0378005333892197
3366,z_5/flares_07/gal_009,5,1.6429623923775594e+31,1.3522945041574745
3367,z_5/flares_07/gal_087,5,1.7359871640182676e+32,1.2452572138482256
3368,z_5/flares_07/gal_148,5,1.9790328711169715e+31,2.5582098397681676
3369,z_5/flares_07/gal_025,5,1.9151036259968787e+32,2.0400014009240355
3370,z_5/flares_07/gal_188,5,4.3486738699545527e+30,26.02625398961924
3371,z_5/flares_07/gal_078,5,1.0651929507655238e+31,16.397507312672637
3372,z_5/flares_07/gal_043,5,5.944686569342987e+30,16.635167046201463
3373,z_5/flares_07/gal_067,5,7.6417544308552425e+31,1.7056770668424353
3374,z_5/flares_07/gal_134,5,1.2167312160008841e+31,3.8748884732183333
3375,z_5/flares_07/gal_153,5,2.4520191355413565e+31,2.854215281357433
3376,z_5/flares_07/gal_016,5,5.541858967228635e+30,16.74565552853712
3377,z_5/flares_07/gal_162,5,9.906841191661938e+30,12.13170732118955
3378,z_5/flares_07/gal_115,5,1.0067238094955622e+31,10.64503391852739
3379,z_5/flares_07/gal_100,5,8.147316810393406e+31,1.1245470262141601
3380,z_5/flares_07/gal_124,5,2.268580245772922e+32,2.3133917804845545
3381,z_5/flares_07/gal_071,5,1.9037072295022743e+32,1.736554172844651
3382,z_5/flares_07/gal_146,5,9.201445458055474e+30,3.651727650915065
3383,z_5/flares_07/gal_155,5,3.887371079428726e+31,1.2827062039493833
3384,z_5/flares_07/gal_127,5,1.0240065952103954e+31,11.795823157682403
3385,z_5/flares_07/gal_110,5,6.59086763514285e+31,1.5538442074014878
3386,z_5/flares_07/gal_172,5,2.4825543131761474e+31,2.1528603487590323
3387,z_5/flares_07/gal_096,5,3.559023344657641e+31,1.3028242567609767
3388,z_5/flares_07/gal_057,5,1.1684612621140886e+31,11.266989224822614
3389,z_5/flares_07/gal_015,5,3.408872427302855e+32,2.3598658901087837
3390,z_5/flares_07/gal_114,5,3.0903856776462273e+31,1.3296020015151662
3391,z_5/flares_07/gal_107,5,6.344565206800064e+31,2.607840030482279
3392,z_5/flares_07/gal_129,5,8.360767857424956e+30,16.44210017219806
3393,z_5/flares_07/gal_008,5,1.5514506707465118e+32,1.2986706741374412
3394,z_5/flares_07/gal_135,5,2.82029451389439e+31,2.629028368659111
3395,z_5/flares_07/gal_116,5,8.372862250519744e+30,7.037650560408334
3396,z_5/flares_07/gal_065,5,1.0975814680988585e+32,2.497883999917953
3397,z_5/flares_07/gal_089,5,5.311816509532475e+31,1.6322220205764526
3398,z_5/flares_07/gal_047,5,3.339440971357537e+32,1.7230513338590803
3399,z_5/flares_07/gal_081,5,1.3827650786136889e+32,2.8108063443991465
3400,z_5/flares_07/gal_128,5,6.452571155072084e+30,17.281326562493845
3401,z_5/flares_07/gal_145,5,4.57976010713188e+31,2.0079736286866585
3402,z_5/flares_07/gal_041,5,1.8242021436538824e+32,1.6435172660248996
3403,z_5/flares_07/gal_125,5,1.2934380102359898e+31,2.7535790504660502
3404,z_5/flares_07/gal_072,5,2.0164255380936958e+31,1.6927173671787457
3405,z_5/flares_07/gal_176,5,1.1090863189153292e+32,1.6892669654437429
3406,z_5/flares_07/gal_131,5,7.997229117450712e+31,1.9679781651597754
3407,z_5/flares_07/gal_006,5,1.838440605729776e+32,2.2897479805254135
3408,z_5/flares_07/gal_076,5,1.2762855313696958e+32,1.6424448370270537
3409,z_5/flares_07/gal_050,5,2.042041912939601e+32,1.9885154347408482
3410,z_5/flares_07/gal_080,5,6.853287458560475e+30,18.64457947924956
3411,z_5/flares_07/gal_137,5,2.3463526556247083e+31,2.5753206412901335
3412,z_5/flares_07/gal_090,5,4.081483371974749e+31,4.515331930597753
3413,z_5/flares_07/gal_052,5,1.8215222368927552e+32,1.5959166933264415
3414,z_5/flares_07/gal_191,5,4.285098372383355e+31,1.105056024447472
3415,z_5/flares_07/gal_002,5,4.448259768001063e+32,2.3082230988479098
3416,z_5/flares_07/gal_130,5,1.2146313469186496e+32,1.8067765529861064
3417,z_5/flares_07/gal_046,5,1.371074627106105e+31,6.4787709688005695
3418,z_5/flares_07/gal_026,5,1.4021196559523285e+32,1.4541504279953035
3419,z_5/flares_07/gal_167,5,5.884828649016883e+30,30.233411896863817
3420,z_5/flares_07/gal_019,5,3.535012136942735e+32,2.839276106569401
3421,z_5/flares_07/gal_054,5,2.096440199973466e+32,0.9321762132344674
3422,z_5/flares_07/gal_064,5,2.3151478213460028e+32,2.484278275958454
3423,z_5/flares_07/gal_165,5,1.5969802264766017e+31,1.759178074911489
3424,z_5/flares_07/gal_170,5,5.471911243590883e+31,1.570967406931819
3425,z_5/flares_07/gal_091,5,2.7898897452836883e+31,1.7174538126868
3426,z_5/flares_07/gal_111,5,1.4806721892932396e+31,3.2113495556230425
3427,z_5/flares_07/gal_003,5,1.4158957317868226e+32,2.6766844143279958
3428,z_5/flares_07/gal_070,5,5.6727739086516785e+31,1.460496497415661
3429,z_5/flares_07/gal_033,5,1.3025063583474704e+32,1.9289584988625879
3430,z_5/flares_07/gal_152,5,6.190295395591408e+31,0.7893647399796194
3431,z_5/flares_07/gal_040,5,2.819853164569911e+32,2.136672824887441
3432,z_5/flares_07/gal_189,5,1.6169756144108723e+31,2.430714252723601
3433,z_5/flares_07/gal_118,5,9.350691168229312e+30,12.98768017986576
3434,z_5/flares_07/gal_031,5,1.8773913960125915e+32,1.4563257039980426
3435,z_5/flares_07/gal_109,5,4.305896291838202e+31,1.7091767859473754
3436,z_5/flares_07/gal_141,5,1.7200754791946814e+31,3.4393185928225023
3437,z_5/flares_07/gal_051,5,2.0533817204507245e+31,2.11112696377742
3438,z_5/flares_07/gal_120,5,9.257459905065286e+31,2.254404053140389
3439,z_5/flares_07/gal_021,5,1.0040255344658212e+32,1.9793490470722985
3440,z_5/flares_07/gal_157,5,3.733834922173098e+31,1.8676123954094008
3441,z_5/flares_07/gal_182,5,1.038630190915012e+31,7.1066527673806945
3442,z_5/flares_07/gal_133,5,1.1009360485148612e+31,3.517300777148671
3443,z_5/flares_07/gal_138,5,3.5074926838427884e+31,2.63376048825891
3444,z_5/flares_07/gal_161,5,2.337887662514186e+31,2.1441344863428067
3445,z_5/flares_07/gal_102,5,6.840122044355592e+31,1.9258608040206169
3446,z_5/flares_07/gal_007,5,1.0055734858010345e+32,0.942508192365614
3447,z_5/flares_07/gal_156,5,1.3569533259293472e+31,8.886179629948243
3448,z_5/flares_07/gal_112,5,1.875608120386206e+31,3.9402297369944996
3449,z_5/flares_07/gal_030,5,1.0115536288657076e+32,2.6668551056221577
3450,z_5/flares_07/gal_010,5,5.0129532862350506e+32,1.7975278999130966
3451,z_5/flares_07/gal_062,5,1.5173822888957694e+32,2.982489186488196
3452,z_5/flares_07/gal_066,5,4.64924822384678e+31,2.148732802357981
3453,z_5/flares_07/gal_168,5,5.094094464666786e+30,16.230453380537185
3454,z_5/flares_07/gal_121,5,4.17091906468773e+31,1.9155436454033743
3455,z_5/flares_07/gal_149,5,6.689537492289324e+31,3.45766130058673
3456,z_5/flares_07/gal_085,5,2.453604215724839e+31,2.897430468755317
3457,z_5/flares_07/gal_012,5,2.647922016324595e+31,4.320005213076633
3458,z_5/flares_07/gal_184,5,1.1146623549258336e+31,2.7670389199551897
3459,z_5/flares_07/gal_074,5,1.0398980446088787e+31,23.09711827580068
3460,z_5/flares_07/gal_198,5,2.4106556754194645e+31,2.073425958865746
3461,z_5/flares_07/gal_059,5,8.526080549687711e+31,1.8517763650524475
3462,z_5/flares_07/gal_099,5,6.394808764358403e+31,1.3902206075680383
3463,z_5/flares_07/gal_104,5,4.549765746839657e+31,1.3266164674764895
3464,z_5/flares_07/gal_126,5,4.874652987143705e+31,2.539674403738486
3465,z_5/flares_07/gal_086,5,1.5376976753399498e+31,2.9261110815045264
3466,z_5/flares_07/gal_190,5,2.3243901047875276e+31,1.1966179312098844
3467,z_5/flares_07/gal_000,5,4.8504913983149544e+32,2.1852430707715946
3468,z_5/flares_07/gal_192,5,1.0964474414046416e+31,5.631127024869478
3469,z_5/flares_07/gal_113,5,2.1076365166400136e+31,8.38788478490831
3470,z_5/flares_07/gal_023,5,3.451751814860625e+32,2.10728468922762
3471,z_5/flares_07/gal_159,5,1.6092068603374943e+31,4.610943717873599
3472,z_5/flares_07/gal_197,5,3.261623100564373e+31,1.968246124933331
3473,z_5/flares_07/gal_020,5,2.258716884538518e+32,1.931767836750427
3474,z_5/flares_07/gal_075,5,1.1148792275568724e+31,12.544263571975087
3475,z_5/flares_07/gal_060,5,1.413069992757789e+31,4.569154976224725
3476,z_5/flares_07/gal_151,5,5.856543246593469e+31,1.7375478160575666
3477,z_5/flares_07/gal_032,5,1.747365083966889e+32,2.2124256996036626
3478,z_5/flares_07/gal_185,5,5.892726412285381e+30,20.002044043592324
3479,z_5/flares_07/gal_088,5,5.503206332141605e+31,1.4993333725642364
3480,z_5/flares_07/gal_084,5,9.143890152296882e+31,1.608655159271454
3481,z_5/flares_07/gal_119,5,3.3185653326803576e+31,1.5170977029210693
3482,z_5/flares_07/gal_180,5,1.1848404213779177e+31,1.859777135532385
3483,z_5/flares_07/gal_122,5,1.691484613750392e+31,2.351715911536034
3484,z_5/flares_07/gal_044,5,1.877278677476678e+32,1.5209823681578887
3485,z_5/flares_07/gal_095,5,5.772261819866652e+31,1.3590098336426708
3486,z_5/flares_07/gal_175,5,1.1432194761168758e+31,2.6507515694584365
3487,z_5/flares_07/gal_187,5,1.419857881885421e+31,1.7026521046628615
3488,z_5/flares_07/gal_035,5,4.579053258108996e+31,1.8964020806791708
3489,z_5/flares_07/gal_093,5,1.1367590297178348e+31,30.30714861790545
3490,z_5/flares_07/gal_077,5,2.529199467988664e+31,2.334878224606351
3491,z_5/flares_07/gal_063,5,1.9157133400499567e+32,1.9104061140967654
3492,z_5/flares_07/gal_028,5,7.8141114860382585e+31,1.190783722834026
3493,z_5/flares_07/gal_173,5,3.3170424587427645e+31,1.8016222717063375
3494,z_5/flares_07/gal_027,5,1.2762312598808452e+32,1.3829107425124958
3495,z_5/flares_07/gal_132,5,1.2433662990321541e+31,10.776089571242451
3496,z_5/flares_07/gal_036,5,3.330254547074132e+32,1.6475273411649396
3497,z_5/flares_07/gal_101,5,6.93052145351121e+30,7.831177434161958
3498,z_5/flares_07/gal_045,5,4.98281318699685e+31,5.826156363773749
3499,z_5/flares_19/gal_056,5,3.9570145939095012e+31,2.1067087435746847
3500,z_5/flares_19/gal_039,5,1.6700627175406167e+31,12.92820012057813
3501,z_5/flares_19/gal_049,5,2.1441379101180077e+31,2.3712498060056744
3502,z_5/flares_19/gal_042,5,3.2823358984534302e+31,1.6760452936439796
3503,z_5/flares_19/gal_013,5,9.522766089677869e+31,1.7292297411049393
3504,z_5/flares_19/gal_037,5,7.691498829741902e+31,1.5712468077847643
3505,z_5/flares_19/gal_061,5,1.1099923391935173e+31,2.352232793140757
3506,z_5/flares_19/gal_055,5,1.0425307943623457e+31,2.4864729401797105
3507,z_5/flares_19/gal_005,5,3.4997200796415226e+31,1.957207537011699
3508,z_5/flares_19/gal_053,5,2.8044280543144834e+31,1.196232539557919
3509,z_5/flares_19/gal_004,5,1.3010656292453423e+32,2.252182184826389
3510,z_5/flares_19/gal_024,5,1.0672641564951022e+31,8.113865283560285
3511,z_5/flares_19/gal_048,5,5.761013293168792e+31,2.595105737831652
3512,z_5/flares_19/gal_014,5,2.026546810039186e+32,1.4937125392728894
3513,z_5/flares_19/gal_022,5,2.1851971598864872e+32,1.2275924991047613
3514,z_5/flares_19/gal_029,5,5.936476544909844e+31,1.8212815698895986
3515,z_5/flares_19/gal_017,5,1.4770854242708378e+32,2.4649643288045824
3516,z_5/flares_19/gal_058,5,1.2885458125725986e+31,5.343279699199187
3517,z_5/flares_19/gal_038,5,1.3993850505750494e+31,9.167169735072642
3518,z_5/flares_19/gal_011,5,1.1804240146942238e+32,1.8279760767144124
3519,z_5/flares_19/gal_018,5,9.497143739835486e+31,3.1312156320749347
3520,z_5/flares_19/gal_001,5,8.74540604958589e+30,11.029790513109186
3521,z_5/flares_19/gal_034,5,1.7366725334432729e+31,4.948126289787467
3522,z_5/flares_19/gal_009,5,1.0384821999194024e+32,2.392299151244412
3523,z_5/flares_19/gal_025,5,1.452687211702841e+31,3.542732332561047
3524,z_5/flares_19/gal_043,5,1.948979512221143e+31,1.7248281841534312
3525,z_5/flares_19/gal_016,5,7.884579134870296e+31,2.4529358662342147
3526,z_5/flares_19/gal_057,5,6.565367320475865e+30,9.182422865469348
3527,z_5/flares_19/gal_015,5,1.0066374819232747e+32,1.6002092492504496
3528,z_5/flares_19/gal_008,5,2.8585827531608625e+31,2.944092040398384
3529,z_5/flares_19/gal_047,5,1.699309652912757e+31,1.5201172245424366
3530,z_5/flares_19/gal_041,5,1.4048447377068647e+31,3.2115616101512194
3531,z_5/flares_19/gal_006,5,2.830777475324426e+32,1.5309505978204045
3532,z_5/flares_19/gal_050,5,8.8539718193743e+31,1.8174128116897594
3533,z_5/flares_19/gal_052,5,8.027672856342816e+30,9.364259157734637
3534,z_5/flares_19/gal_002,5,1.5453699046253826e+32,1.8477928108681807
3535,z_5/flares_19/gal_046,5,4.127678401611931e+31,1.576630524604067
3536,z_5/flares_19/gal_026,5,4.2686018892659405e+31,2.093045305175931
3537,z_5/flares_19/gal_019,5,2.832337920910889e+31,2.3039444568330296
3538,z_5/flares_19/gal_054,5,9.169549072372027e+30,7.184374665039278
3539,z_5/flares_19/gal_003,5,1.208901415027148e+32,0.8463762255472309
3540,z_5/flares_19/gal_033,5,7.337125897082833e+30,11.049683300626201
3541,z_5/flares_19/gal_040,5,4.476584387171497e+31,2.4018252254516863
3542,z_5/flares_19/gal_031,5,2.806652645765167e+31,0.9021702844771744
3543,z_5/flares_19/gal_051,5,2.5342633074161694e+31,1.5464680628326595
3544,z_5/flares_19/gal_021,5,1.295101994112473e+32,1.1745035840743736
3545,z_5/flares_19/gal_007,5,2.44819583770877e+32,2.0455336022611985
3546,z_5/flares_19/gal_030,5,4.893548306918517e+31,1.7572463466038624
3547,z_5/flares_19/gal_010,5,6.696396319245608e+31,2.9543381713567403
3548,z_5/flares_19/gal_062,5,1.5657733762048913e+31,6.84626143678754
3549,z_5/flares_19/gal_012,5,2.0820995049181562e+32,1.7388750176536618
3550,z_5/flares_19/gal_059,5,2.4075367942573695e+31,1.6943196759354762
3551,z_5/flares_19/gal_000,5,1.1274192603921148e+32,1.3801656051539206
3552,z_5/flares_19/gal_023,5,2.1140466445715027e+31,2.8895264128985936
3553,z_5/flares_19/gal_020,5,8.005485628170045e+29,8.507010239527716
3554,z_5/flares_19/gal_060,5,1.049443368888585e+31,2.3385942937969255
3555,z_5/flares_19/gal_032,5,1.3639827130724887e+31,2.6012085851405224
3556,z_5/flares_19/gal_044,5,1.005732852261508e+32,1.3240261264139286
3557,z_5/flares_19/gal_035,5,1.5024558276307013e+31,1.8027676751856476
3558,z_5/flares_19/gal_063,5,5.13599975670814e+30,7.777663752681333
3559,z_5/flares_19/gal_028,5,4.45600184875215e+31,2.28750726895124
3560,z_5/flares_19/gal_027,5,1.2108450871249152e+32,1.8207339063734236
3561,z_5/flares_19/gal_036,5,3.8909990389052317e+31,1.342904267279617
3562,z_5/flares_19/gal_045,5,1.1398655081559591e+31,2.978266964662686
3563,z_5/flares_00/gal_177,5,9.96323792478513e+30,4.104545384098965
3564,z_5/flares_00/gal_160,5,2.8889437406249516e+31,2.030570881125327
3565,z_5/flares_00/gal_158,5,4.183180300645779e+31,1.2873501349289889
